event_id,timestamp,station_id,tool_id,controller_id,model_code,program_id,fastening_point,batch_id,shift,torque_nm,angle_deg,current_a,cycle_time_s,retry_count,result,alarm_code,calibration_days_remaining,scenario_label
EVT-00746,2026-07-14T10:34:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P05,BATCH-DEMO-02,A,63.513,115.345,6.681,4.964,0,OK,,38,normal
EVT-00228,2026-07-14T10:35:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P02,BATCH-DEMO-02,A,39.11,88.106,6.163,4.668,0,OK,,38,normal
EVT-00597,2026-07-14T10:35:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P04,BATCH-DEMO-02,A,56.093,107.076,6.455,4.723,0,OK,,38,normal
EVT-00079,2026-07-14T10:36:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P01,BATCH-DEMO-02,A,32.319,83.712,6.087,4.809,0,OK,,38,normal
EVT-00378,2026-07-14T10:36:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P03,BATCH-DEMO-02,A,47.794,95.16,6.446,4.786,0,OK,,33,normal
EVT-00747,2026-07-14T10:36:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P05,BATCH-DEMO-02,A,63.407,110.5,6.595,5.049,0,OK,,38,normal
EVT-00229,2026-07-14T10:37:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P02,BATCH-DEMO-02,A,38.983,89.474,6.079,4.777,0,OK,,38,normal
EVT-00598,2026-07-14T10:37:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P04,BATCH-DEMO-02,A,57.348,102.652,6.535,4.777,0,OK,,38,normal
EVT-00080,2026-07-14T10:38:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P01,BATCH-DEMO-02,A,31.88,81.452,6.081,4.68,0,OK,,38,normal
EVT-00379,2026-07-14T10:38:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P03,BATCH-DEMO-02,A,47.397,94.469,6.476,4.867,0,OK,,32,normal
EVT-00748,2026-07-14T10:38:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P05,BATCH-DEMO-02,A,64.196,110.617,6.631,5.137,0,OK,,38,normal
EVT-00230,2026-07-14T10:39:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P02,BATCH-DEMO-02,A,39.725,90.911,6.1,4.714,0,OK,,38,normal
EVT-00599,2026-07-14T10:39:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P04,BATCH-DEMO-02,A,55.765,102.138,6.893,4.918,0,OK,,38,normal
EVT-00081,2026-07-14T10:40:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P01,BATCH-DEMO-02,A,32.378,86.154,6.074,4.511,0,OK,,38,normal
EVT-00380,2026-07-14T10:40:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P03,BATCH-DEMO-02,A,48.852,96.018,6.509,4.828,1,OK,,32,normal
EVT-00749,2026-07-14T10:40:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P05,BATCH-DEMO-02,A,63.998,111.185,6.834,5.054,0,OK,,38,normal
EVT-00231,2026-07-14T10:41:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P02,BATCH-DEMO-02,A,40.464,87.681,6.277,4.785,0,OK,,38,normal
EVT-00600,2026-07-14T10:41:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P04,BATCH-DEMO-02,A,55.93,107.637,6.436,5.028,0,OK,,38,normal
EVT-00082,2026-07-14T10:42:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P01,BATCH-DEMO-02,A,31.887,76.791,6.195,4.803,0,OK,,38,normal
EVT-00381,2026-07-14T10:42:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P03,BATCH-DEMO-02,A,49.696,91.517,6.313,4.869,0,OK,,32,normal
EVT-00750,2026-07-14T10:42:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P05,BATCH-DEMO-02,A,64.437,108.393,6.47,5.1,1,OK,,38,normal
EVT-00232,2026-07-14T10:43:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P02,BATCH-DEMO-02,A,39.922,90.425,6.267,4.873,0,OK,,38,normal
EVT-00601,2026-07-14T10:43:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P04,BATCH-DEMO-02,A,55.941,106.509,6.587,4.763,0,OK,,38,normal
EVT-00083,2026-07-14T10:44:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P01,BATCH-DEMO-02,A,32.759,80.066,6.153,4.632,0,OK,,38,normal
EVT-00382,2026-07-14T10:44:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P03,BATCH-DEMO-02,A,47.213,93.1,6.364,4.854,0,OK,,32,normal
EVT-00751,2026-07-14T10:44:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P05,BATCH-DEMO-02,A,64.385,110.585,6.699,5.005,0,OK,,38,normal
EVT-00233,2026-07-14T10:45:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P02,BATCH-DEMO-02,A,40.756,94.029,6.306,4.873,0,OK,,38,normal
EVT-00602,2026-07-14T10:45:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P04,BATCH-DEMO-02,A,55.268,103.972,6.59,4.956,0,OK,,38,normal
EVT-00084,2026-07-14T10:46:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P01,BATCH-DEMO-02,A,31.202,79.672,6.161,4.59,0,OK,,38,normal
EVT-00383,2026-07-14T10:46:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P03,BATCH-DEMO-02,A,48.973,97.374,6.389,4.768,0,OK,,32,normal
EVT-00752,2026-07-14T10:46:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P05,BATCH-DEMO-02,A,63.912,112.647,6.732,5.097,0,OK,,38,normal
EVT-00234,2026-07-14T10:47:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P02,BATCH-DEMO-02,A,40.677,93.523,6.258,4.746,0,OK,,38,normal
EVT-00603,2026-07-14T10:47:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P04,BATCH-DEMO-02,A,57.314,102.065,6.67,5.072,0,OK,,38,normal
EVT-00085,2026-07-14T10:48:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P01,BATCH-DEMO-02,A,31.766,81.062,6.08,4.725,0,OK,,38,normal
EVT-00384,2026-07-14T10:48:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P03,BATCH-DEMO-02,A,48.984,94.482,6.526,4.925,0,OK,,32,normal
EVT-00753,2026-07-14T10:48:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P05,BATCH-DEMO-02,A,63.045,112.664,6.702,5.287,0,OK,,38,normal
EVT-00235,2026-07-14T10:49:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P02,BATCH-DEMO-02,A,40.091,93.307,6.293,4.798,0,OK,,38,normal
EVT-00604,2026-07-14T10:49:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P04,BATCH-DEMO-02,A,56.923,105.456,6.687,4.775,0,OK,,38,normal
EVT-00086,2026-07-14T10:50:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P01,BATCH-DEMO-02,A,32.005,83.77,6.29,4.752,0,OK,,38,normal
EVT-00385,2026-07-14T10:50:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P03,BATCH-DEMO-02,A,47.559,97.251,6.502,4.744,0,OK,,31,normal
EVT-00754,2026-07-14T10:50:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P05,BATCH-DEMO-02,A,64.624,107.614,6.8,4.955,0,OK,,38,normal
EVT-00236,2026-07-14T10:51:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P02,BATCH-DEMO-02,A,40.557,89.394,6.205,4.806,0,OK,,38,normal
EVT-00605,2026-07-14T10:51:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P04,BATCH-DEMO-02,A,55.128,101.542,6.376,4.922,0,OK,,38,normal
EVT-00087,2026-07-14T10:52:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P01,BATCH-DEMO-02,A,31.902,81.728,6.067,4.768,0,OK,,38,normal
EVT-00386,2026-07-14T10:52:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P03,BATCH-DEMO-02,A,48.231,96.181,6.476,4.783,0,OK,,31,normal
EVT-00755,2026-07-14T10:52:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P05,BATCH-DEMO-02,A,64.717,111.394,6.719,4.977,0,OK,,38,normal
EVT-00237,2026-07-14T10:53:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P02,BATCH-DEMO-02,A,39.713,89.777,6.29,4.607,0,OK,,38,normal
EVT-00606,2026-07-14T10:53:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P04,BATCH-DEMO-02,A,56.368,105.843,6.344,4.887,0,OK,,38,normal
EVT-00088,2026-07-14T10:54:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P01,BATCH-DEMO-02,A,31.667,79.619,6.25,4.729,0,OK,,38,normal
EVT-00387,2026-07-14T10:54:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P03,BATCH-DEMO-02,A,48.403,99.039,6.564,4.815,0,OK,,31,normal
EVT-00756,2026-07-14T10:54:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P05,BATCH-DEMO-02,A,63.745,111.182,6.632,4.933,0,OK,,38,normal
EVT-00238,2026-07-14T10:55:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P02,BATCH-DEMO-02,A,40.515,91.549,6.324,4.798,0,OK,,38,normal
EVT-00607,2026-07-14T10:55:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P04,BATCH-DEMO-02,A,56.522,101.192,6.329,4.856,0,OK,,38,normal
EVT-00089,2026-07-14T10:56:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P01,BATCH-DEMO-02,A,32.158,79.563,6.169,4.573,0,OK,,38,normal
EVT-00388,2026-07-14T10:56:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P03,BATCH-DEMO-02,A,48.291,93.58,6.464,4.705,0,OK,,31,normal
EVT-00757,2026-07-14T10:56:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P05,BATCH-DEMO-02,A,64.133,110.997,6.642,5.084,0,OK,,38,normal
EVT-00239,2026-07-14T10:57:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P02,BATCH-DEMO-02,A,41.339,91.641,6.276,4.806,0,OK,,38,normal
EVT-00608,2026-07-14T10:57:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P04,BATCH-DEMO-02,A,56.256,102.307,6.509,4.744,0,OK,,38,normal
EVT-00090,2026-07-14T10:58:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P01,BATCH-DEMO-02,A,31.587,79.838,6.042,4.637,0,OK,,38,normal
EVT-00389,2026-07-14T10:58:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P03,BATCH-DEMO-02,A,46.706,100.246,6.447,4.938,0,OK,,31,normal
EVT-00758,2026-07-14T10:58:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P05,BATCH-DEMO-02,A,63.758,115.967,6.697,4.918,0,OK,,38,normal
EVT-00240,2026-07-14T10:59:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P02,BATCH-DEMO-02,A,40.346,89.707,5.998,4.754,0,OK,,38,normal
EVT-00609,2026-07-14T10:59:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P04,BATCH-DEMO-02,A,56.605,105.646,6.4,4.8,0,OK,,38,normal
EVT-00091,2026-07-14T11:00:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P01,BATCH-DEMO-02,A,31.597,79.672,5.976,4.655,0,OK,,38,normal
EVT-00390,2026-07-14T11:00:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P03,BATCH-DEMO-02,A,48.008,95.094,6.317,5.013,0,OK,,31,normal
EVT-00759,2026-07-14T11:00:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P05,BATCH-DEMO-02,A,65.431,109.897,6.48,5.074,0,OK,,38,normal
EVT-00241,2026-07-14T11:01:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P02,BATCH-DEMO-02,A,40.0,90.286,6.426,4.648,0,OK,,38,normal
EVT-00610,2026-07-14T11:01:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P04,BATCH-DEMO-02,A,54.707,104.546,6.514,5.011,0,OK,,38,normal
EVT-00092,2026-07-14T11:02:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P01,BATCH-DEMO-02,A,32.056,81.741,6.202,4.661,0,OK,,38,normal
EVT-00391,2026-07-14T11:02:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P03,BATCH-DEMO-02,A,48.804,91.279,6.444,4.814,0,OK,,30,normal
EVT-00760,2026-07-14T11:02:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P05,BATCH-DEMO-02,A,64.338,110.707,6.69,5.128,0,OK,,38,normal
EVT-00242,2026-07-14T11:03:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P02,BATCH-DEMO-02,A,40.539,86.766,6.137,4.594,0,OK,,38,normal
EVT-00611,2026-07-14T11:03:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P04,BATCH-DEMO-02,A,54.631,104.523,6.675,4.781,0,OK,,38,normal
EVT-00093,2026-07-14T11:04:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P01,BATCH-DEMO-02,A,32.406,82.502,6.187,4.755,0,OK,,38,normal
EVT-00392,2026-07-14T11:04:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P03,BATCH-DEMO-02,A,47.795,95.876,6.287,4.851,0,OK,,30,normal
EVT-00761,2026-07-14T11:04:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P05,BATCH-DEMO-02,A,64.506,110.399,6.568,4.851,0,OK,,38,normal
EVT-00243,2026-07-14T11:05:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P02,BATCH-DEMO-02,A,39.582,90.957,6.388,4.62,0,OK,,38,normal
EVT-00612,2026-07-14T11:05:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P04,BATCH-DEMO-02,A,56.873,104.174,6.482,4.905,0,OK,,38,normal
EVT-00094,2026-07-14T11:06:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P01,BATCH-DEMO-02,A,31.961,85.942,6.139,4.54,0,OK,,38,normal
EVT-00393,2026-07-14T11:06:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P03,BATCH-DEMO-02,A,46.635,97.495,6.355,4.807,0,OK,,30,normal
EVT-00762,2026-07-14T11:06:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P05,BATCH-DEMO-02,A,63.47,115.847,6.76,5.103,0,OK,,38,normal
EVT-00244,2026-07-14T11:07:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P02,BATCH-DEMO-02,A,39.743,94.66,6.257,4.671,0,OK,,38,normal
EVT-00613,2026-07-14T11:07:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P04,BATCH-DEMO-02,A,56.515,100.355,6.524,4.963,0,OK,,38,normal
EVT-00095,2026-07-14T11:08:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P01,BATCH-DEMO-02,A,30.685,80.164,6.015,4.603,0,OK,,38,normal
EVT-00394,2026-07-14T11:08:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P03,BATCH-DEMO-02,A,48.227,93.728,6.223,4.911,0,OK,,30,normal
EVT-00763,2026-07-14T11:08:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P05,BATCH-DEMO-02,A,64.905,108.744,6.674,4.859,0,OK,,38,normal
EVT-00245,2026-07-14T11:09:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P02,BATCH-DEMO-02,A,40.071,87.205,6.423,4.873,0,OK,,38,normal
EVT-00614,2026-07-14T11:09:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P04,BATCH-DEMO-02,A,56.222,105.386,6.617,4.986,0,OK,,38,normal
EVT-00096,2026-07-14T11:10:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P01,BATCH-DEMO-02,A,32.281,83.799,6.088,4.536,0,OK,,38,normal
EVT-00395,2026-07-14T11:10:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P03,BATCH-DEMO-02,A,48.12,98.06,6.455,4.682,0,OK,,30,normal
EVT-00764,2026-07-14T11:10:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P05,BATCH-DEMO-02,A,62.486,112.915,6.829,4.897,0,OK,,38,normal
EVT-00246,2026-07-14T11:11:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P02,BATCH-DEMO-02,A,40.899,90.214,6.19,4.878,0,OK,,38,normal
EVT-00615,2026-07-14T11:11:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P04,BATCH-DEMO-02,A,55.572,104.309,6.552,4.968,0,OK,,38,normal
EVT-00097,2026-07-14T11:12:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P01,BATCH-DEMO-02,A,32.378,82.172,5.965,4.767,0,OK,,38,normal
EVT-00396,2026-07-14T11:12:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P03,BATCH-DEMO-02,A,48.41,93.679,6.6,4.852,0,OK,,30,normal
EVT-00765,2026-07-14T11:12:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P05,BATCH-DEMO-02,A,64.93,111.078,6.65,4.805,0,OK,,38,normal
EVT-00247,2026-07-14T11:13:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P02,BATCH-DEMO-02,A,40.038,93.527,6.361,4.749,0,OK,,38,normal
EVT-00616,2026-07-14T11:13:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P04,BATCH-DEMO-02,A,57.01,104.634,6.677,4.86,0,OK,,38,normal
EVT-00098,2026-07-14T11:14:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P01,BATCH-DEMO-02,A,32.659,82.002,6.217,4.641,0,OK,,38,normal
EVT-00397,2026-07-14T11:14:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P03,BATCH-DEMO-02,A,47.604,96.489,6.271,4.731,0,OK,,29,normal
EVT-00766,2026-07-14T11:14:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P05,BATCH-DEMO-02,A,62.86,114.525,6.842,4.78,0,OK,,38,normal
EVT-00248,2026-07-14T11:15:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P02,BATCH-DEMO-02,A,39.578,92.966,6.22,4.777,0,OK,,38,normal
EVT-00617,2026-07-14T11:15:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P04,BATCH-DEMO-02,A,56.819,104.084,6.586,4.948,0,OK,,38,normal
EVT-00099,2026-07-14T11:16:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P01,BATCH-DEMO-02,A,32.179,79.692,6.054,4.696,0,OK,,38,normal
EVT-00398,2026-07-14T11:16:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P03,BATCH-DEMO-02,A,48.129,93.96,6.599,4.805,0,OK,,29,normal
EVT-00767,2026-07-14T11:16:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P05,BATCH-DEMO-02,A,64.346,110.41,6.751,4.915,0,OK,,38,normal
EVT-00249,2026-07-14T11:17:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P02,BATCH-DEMO-02,A,40.144,91.243,6.176,4.797,0,OK,,38,normal
EVT-00618,2026-07-14T11:17:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P04,BATCH-DEMO-02,A,56.525,104.977,6.457,4.925,0,OK,,38,normal
EVT-00100,2026-07-14T11:18:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P01,BATCH-DEMO-02,A,32.686,79.533,5.881,4.541,0,OK,,38,normal
EVT-00399,2026-07-14T11:18:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P03,BATCH-DEMO-02,A,47.812,94.196,6.311,4.93,0,OK,,29,normal
EVT-00768,2026-07-14T11:18:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P05,BATCH-DEMO-02,A,64.153,111.76,6.845,5.064,0,OK,,38,normal
EVT-00250,2026-07-14T11:19:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P02,BATCH-DEMO-02,A,40.269,89.261,6.404,4.652,0,OK,,38,normal
EVT-00619,2026-07-14T11:19:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P04,BATCH-DEMO-02,A,55.297,102.451,6.463,5.011,0,OK,,38,normal
EVT-00101,2026-07-14T11:20:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P01,BATCH-DEMO-02,A,31.46,80.88,6.105,4.618,0,OK,,38,normal
EVT-00400,2026-07-14T11:20:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P03,BATCH-DEMO-02,A,48.103,95.702,6.367,4.837,0,OK,,29,normal
EVT-00769,2026-07-14T11:20:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P05,BATCH-DEMO-02,A,63.164,113.583,6.965,4.904,0,OK,,38,normal
EVT-00251,2026-07-14T11:21:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P02,BATCH-DEMO-02,A,39.402,89.724,6.17,4.721,0,OK,,38,normal
EVT-00620,2026-07-14T11:21:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P04,BATCH-DEMO-02,A,56.038,104.587,6.54,4.746,0,OK,,38,normal
EVT-00102,2026-07-14T11:22:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P01,BATCH-DEMO-02,A,32.843,82.863,6.013,4.737,0,OK,,38,normal
EVT-00401,2026-07-14T11:22:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P03,BATCH-DEMO-02,A,50.087,93.214,6.63,4.783,0,OK,,29,normal
EVT-00770,2026-07-14T11:22:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P05,BATCH-DEMO-02,A,64.769,110.826,6.716,5.117,0,OK,,38,normal
EVT-00252,2026-07-14T11:23:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P02,BATCH-DEMO-02,A,39.651,89.151,6.259,4.512,0,OK,,38,normal
EVT-00621,2026-07-14T11:23:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P04,BATCH-DEMO-02,A,55.293,103.786,6.574,4.874,0,OK,,38,normal
EVT-00103,2026-07-14T11:24:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P01,BATCH-DEMO-02,A,32.114,81.826,6.283,4.71,0,OK,,38,normal
EVT-00402,2026-07-14T11:24:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P03,BATCH-DEMO-02,A,46.852,91.209,6.538,4.655,0,OK,,29,normal
EVT-00771,2026-07-14T11:24:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P05,BATCH-DEMO-02,A,64.255,106.291,6.757,4.809,0,OK,,38,normal
EVT-00253,2026-07-14T11:25:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P02,BATCH-DEMO-02,A,41.299,91.296,6.281,4.515,0,OK,,38,normal
EVT-00622,2026-07-14T11:25:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P04,BATCH-DEMO-02,A,56.027,105.204,6.679,4.892,0,OK,,38,normal
